OP_ID,GN_EFFORT_ID,OP_DATE,MESH_SIZE,BEG_DEPTH,END_DEPTH,LAT,LON,NIGHTS_OUT,N.PANEL
100243,44002,11/6/1931,30,69.5,91.4,43.665,-87.5917,11,2
100551,42902,7/23/1930,23,95.1,96.9,43.7333,-86.6764,13,1
100552,42903,7/23/1930,24,95.1,96.9,43.7333,-86.6764,13,1
100553,42904,7/23/1930,25,95.1,96.9,43.7333,-86.6764,13,1
100554,42905,7/23/1930,26,95.1,96.9,43.7333,-86.6764,13,1
100555,42906,7/23/1930,30,95.1,96.9,43.7333,-86.6764,13,1
100489,42852,7/10/1930,23,54.9,56.7,43.85,-86.5708,12,1
100490,42853,7/10/1930,24,54.9,56.7,43.85,-86.5708,12,1
100491,42854,7/10/1930,25,54.9,56.7,43.85,-86.5708,12,1
100492,42855,7/10/1930,26,54.9,56.7,43.85,-86.5708,12,1
100493,42856,7/10/1930,30,54.9,56.7,43.85,-86.5708,12,1
100546,42897,7/23/1930,23,47.5,53,43.8681,-86.5528,13,1
100547,42898,7/23/1930,24,47.5,53,43.8681,-86.5528,13,1
100548,42899,7/23/1930,25,47.5,53,43.8681,-86.5528,13,1
100549,42900,7/23/1930,26,47.5,53,43.8681,-86.5528,13,1
100550,42901,7/23/1930,30,47.5,53,43.8681,-86.5528,13,1
100616,42957,8/5/1930,23,47.5,53,43.8681,-86.5528,13,1
100617,42958,8/5/1930,24,47.5,53,43.8681,-86.5528,13,1
100618,42959,8/5/1930,25,47.5,53,43.8681,-86.5528,13,1
100619,42960,8/5/1930,26,47.5,53,43.8681,-86.5528,13,1
100620,42961,8/5/1930,30,47.5,53,43.8681,-86.5528,13,1
100675,43007,8/13/1930,23,47.5,53,43.8681,-86.5528,8,1
100676,43008,8/13/1930,24,47.5,53,43.8681,-86.5528,8,1
100677,43009,8/13/1930,25,47.5,53,43.8681,-86.5528,8,1
100678,43010,8/13/1930,26,47.5,53,43.8681,-86.5528,8,1
100679,43011,8/13/1930,30,47.5,53,43.8681,-86.5528,8,1
100722,43052,8/26/1930,23,47.5,53,43.8681,-86.5528,13,1
100723,43053,8/26/1930,24,47.5,53,43.8681,-86.5528,13,1
100724,43054,8/26/1930,25,47.5,53,43.8681,-86.5528,13,1
100725,43055,8/26/1930,26,47.5,53,43.8681,-86.5528,13,1
100726,43056,8/26/1930,30,47.5,53,43.8681,-86.5528,13,1
101021,43288,5/29/1931,23,133.5,146.3,43.9133,-86.6817,10,2
100955,43233,5/19/1931,23,137.2,146.3,43.9133,-86.6817,14,2
100956,43234,5/19/1931,24,137.2,146.3,43.9133,-86.6817,14,2
100957,43235,5/19/1931,25,137.2,146.3,43.9133,-86.6817,14,2
100958,43236,5/19/1931,26,137.2,146.3,43.9133,-86.6817,14,2
100959,43237,5/19/1931,30,137.2,146.3,43.9133,-86.6817,14,2
101022,43289,5/29/1931,24,133.5,146.3,43.9133,-86.6817,10,2
101023,43290,5/29/1931,25,133.5,146.3,43.9133,-86.6817,10,2
101024,43291,5/29/1931,26,133.5,146.3,43.9133,-86.6817,10,2
101025,43292,5/29/1931,30,133.5,146.3,43.9133,-86.6817,10,2
99858,43582,7/28/1931,30,107.9,137.2,43.9217,-86.6733,8,2
99918,43632,8/8/1931,30,107.9,137.2,43.9217,-86.6733,11,2
100038,43730,8/26/1931,25,107.9,135.3,43.9217,-86.6733,8,2
100110,43791,9/4/1931,26,107.9,135.3,43.9217,-86.6733,9,2
101093,43348,6/11/1931,23,113.4,133.5,43.9217,-86.6733,13,1
101094,43349,6/11/1931,24,113.4,133.5,43.9217,-86.6733,13,1
101095,43350,6/11/1931,25,113.4,133.5,43.9217,-86.6733,13,1
101096,43351,6/11/1931,26,113.4,133.5,43.9217,-86.6733,13,1
101097,43352,6/11/1931,30,113.4,133.5,43.9217,-86.6733,13,1
99653,43408,6/23/1931,23,109.7,137.2,43.9217,-86.6733,12,2
99654,43409,6/23/1931,24,109.7,137.2,43.9217,-86.6733,12,2
99655,43410,6/23/1931,25,109.7,137.2,43.9217,-86.6733,12,2
99656,43411,6/23/1931,26,109.7,137.2,43.9217,-86.6733,12,2
99657,43412,6/23/1931,30,109.7,137.2,43.9217,-86.6733,12,2
99729,43473,7/3/1931,23,109.7,137.2,43.9217,-86.6733,10,2
99730,43474,7/3/1931,24,109.7,137.2,43.9217,-86.6733,10,2
99731,43475,7/3/1931,25,109.7,137.2,43.9217,-86.6733,10,2
99732,43476,7/3/1931,26,109.7,137.2,43.9217,-86.6733,10,2
99733,43477,7/3/1931,30,109.7,137.2,43.9217,-86.6733,10,2
99794,43528,7/20/1931,23,109.7,137.2,43.9217,-86.6733,17,2
99795,43529,7/20/1931,24,109.7,137.2,43.9217,-86.6733,17,2
99796,43530,7/20/1931,25,109.7,137.2,43.9217,-86.6733,17,2
99797,43531,7/20/1931,26,109.7,137.2,43.9217,-86.6733,17,2
99798,43532,7/20/1931,30,109.7,137.2,43.9217,-86.6733,17,2
99854,43578,7/28/1931,23,107.9,137.2,43.9217,-86.6733,8,2
99855,43579,7/28/1931,24,107.9,137.2,43.9217,-86.6733,8,2
99856,43580,7/28/1931,25,107.9,137.2,43.9217,-86.6733,8,2
99857,43581,7/28/1931,26,107.9,137.2,43.9217,-86.6733,8,2
99914,43628,8/8/1931,23,107.9,137.2,43.9217,-86.6733,11,2
99915,43629,8/8/1931,24,107.9,137.2,43.9217,-86.6733,11,2
99916,43630,8/8/1931,25,107.9,137.2,43.9217,-86.6733,11,2
99917,43631,8/8/1931,26,107.9,137.2,43.9217,-86.6733,11,2
99974,43678,8/18/1931,23,107.9,135.3,43.9217,-86.6733,10,2
99975,43679,8/18/1931,24,107.9,135.3,43.9217,-86.6733,10,2
99976,43680,8/18/1931,25,107.9,135.3,43.9217,-86.6733,10,2
99977,43681,8/18/1931,26,107.9,135.3,43.9217,-86.6733,10,2
99978,43682,8/18/1931,30,107.9,135.3,43.9217,-86.6733,10,2
100036,43728,8/26/1931,23,107.9,135.3,43.9217,-86.6733,8,2
100037,43729,8/26/1931,24,107.9,135.3,43.9217,-86.6733,8,2
100039,43731,8/26/1931,26,107.9,135.3,43.9217,-86.6733,8,2
100040,43732,8/26/1931,30,107.9,135.3,43.9217,-86.6733,8,2
100107,43788,9/4/1931,23,107.9,135.3,43.9217,-86.6733,9,2
100108,43789,9/4/1931,24,107.9,135.3,43.9217,-86.6733,9,2
100109,43790,9/4/1931,25,107.9,135.3,43.9217,-86.6733,9,2
100111,43792,9/4/1931,30,107.9,135.3,43.9217,-86.6733,9,2
100172,43843,9/18/1931,23,107.9,115.2,43.9217,-86.6733,14,1
100173,43844,9/18/1931,24,107.9,115.2,43.9217,-86.6733,14,1
100174,43845,9/18/1931,25,107.9,115.2,43.9217,-86.6733,14,1
100175,43846,9/18/1931,26,107.9,115.2,43.9217,-86.6733,14,1
100176,43847,9/18/1931,30,107.9,115.2,43.9217,-86.6733,14,1
100348,43893,10/1/1931,23,107.9,115.2,43.9217,-86.6733,13,1
100349,43894,10/1/1931,24,107.9,115.2,43.9217,-86.6733,13,1
100350,43895,10/1/1931,25,107.9,115.2,43.9217,-86.6733,13,1
100351,43896,10/1/1931,26,107.9,115.2,43.9217,-86.6733,13,1
100352,43897,10/1/1931,30,107.9,115.2,43.9217,-86.6733,13,1
101092,43347,6/11/1931,30,53.9,56.7,43.93,-86.6,13,1
99651,43406,6/23/1931,26,53.9,56.7,43.93,-86.6,12,1
100950,43228,5/15/1931,23,54.9,61.3,43.93,-86.6,10,2
100951,43229,5/15/1931,24,54.9,61.3,43.93,-86.6,10,2
100952,43230,5/15/1931,25,54.9,61.3,43.93,-86.6,10,2
100953,43231,5/15/1931,26,54.9,61.3,43.93,-86.6,10,2
100954,43232,5/15/1931,30,54.9,61.3,43.93,-86.6,10,2
101088,43343,6/11/1931,23,53.9,56.7,43.93,-86.6,13,1
101089,43344,6/11/1931,24,53.9,56.7,43.93,-86.6,13,1
101090,43345,6/11/1931,25,53.9,56.7,43.93,-86.6,13,1
101091,43346,6/11/1931,26,53.9,56.7,43.93,-86.6,13,1
99648,43403,6/23/1931,23,53.9,56.7,43.93,-86.6,12,1
99649,43404,6/23/1931,24,53.9,56.7,43.93,-86.6,12,1
99650,43405,6/23/1931,25,53.9,56.7,43.93,-86.6,12,1
99652,43407,6/23/1931,30,53.9,56.7,43.93,-86.6,12,1
99724,43468,7/3/1931,23,53.9,56.7,43.93,-86.6,10,1
99725,43469,7/3/1931,24,53.9,56.7,43.93,-86.6,10,1
99726,43470,7/3/1931,25,53.9,56.7,43.93,-86.6,10,1
99727,43471,7/3/1931,26,53.9,56.7,43.93,-86.6,10,1
99728,43472,7/3/1931,30,53.9,56.7,43.93,-86.6,10,1
100343,43888,10/1/1931,23,53,57.6,43.93,-86.6,13,1
100344,43889,10/1/1931,24,53,57.6,43.93,-86.6,13,1
100345,43890,10/1/1931,25,53,57.6,43.93,-86.6,13,1
100346,43891,10/1/1931,26,53,57.6,43.93,-86.6,13,1
100347,43892,10/1/1931,30,53,57.6,43.93,-86.6,13,1
99790,43524,7/20/1931,24,49.4,53.9,43.9317,-86.5933,17,1
99909,43623,8/8/1931,23,49.4,53.9,43.9317,-86.5933,11,1
100170,43841,9/18/1931,26,53,56.7,43.9317,-86.5933,14,1
99789,43523,7/20/1931,23,49.4,53.9,43.9317,-86.5933,17,1
99791,43525,7/20/1931,25,49.4,53.9,43.9317,-86.5933,17,1
99792,43526,7/20/1931,26,49.4,53.9,43.9317,-86.5933,17,1
99793,43527,7/20/1931,30,49.4,53.9,43.9317,-86.5933,17,1
99849,43573,7/28/1931,23,49.4,53.9,43.9317,-86.5933,8,1
99850,43574,7/28/1931,24,49.4,53.9,43.9317,-86.5933,8,1
99851,43575,7/28/1931,25,49.4,53.9,43.9317,-86.5933,8,1
99852,43576,7/28/1931,26,49.4,53.9,43.9317,-86.5933,8,1
99853,43577,7/28/1931,30,49.4,53.9,43.9317,-86.5933,8,1
99910,43624,8/8/1931,24,49.4,53.9,43.9317,-86.5933,11,1
99911,43625,8/8/1931,25,49.4,53.9,43.9317,-86.5933,11,1
99912,43626,8/8/1931,26,49.4,53.9,43.9317,-86.5933,11,1
99913,43627,8/8/1931,30,49.4,53.9,43.9317,-86.5933,11,1
99969,43673,8/18/1931,23,49.4,53.9,43.9317,-86.5933,10,1
99970,43674,8/18/1931,24,49.4,53.9,43.9317,-86.5933,10,1
99971,43675,8/18/1931,25,49.4,53.9,43.9317,-86.5933,10,1
99972,43676,8/18/1931,26,49.4,53.9,43.9317,-86.5933,10,1
99973,43677,8/18/1931,30,49.4,53.9,43.9317,-86.5933,10,1
100031,43723,8/26/1931,23,49.4,53.9,43.9317,-86.5933,8,1
100032,43724,8/26/1931,24,49.4,53.9,43.9317,-86.5933,8,1
100033,43725,8/26/1931,25,49.4,53.9,43.9317,-86.5933,8,1
100034,43726,8/26/1931,26,49.4,53.9,43.9317,-86.5933,8,1
100035,43727,8/26/1931,30,49.4,53.9,43.9317,-86.5933,8,1
100102,43783,9/4/1931,23,49.4,53.9,43.9317,-86.5933,9,1
100103,43784,9/4/1931,24,49.4,53.9,43.9317,-86.5933,9,1
100104,43785,9/4/1931,25,49.4,53.9,43.9317,-86.5933,9,1
100105,43786,9/4/1931,26,49.4,53.9,43.9317,-86.5933,9,1
100106,43787,9/4/1931,30,49.4,53.9,43.9317,-86.5933,9,1
100167,43838,9/18/1931,23,53,56.7,43.9317,-86.5933,14,1
100168,43839,9/18/1931,24,53,56.7,43.9317,-86.5933,14,1
100169,43840,9/18/1931,25,53,56.7,43.9317,-86.5933,14,1
100171,43842,9/18/1931,30,53,56.7,43.9317,-86.5933,14,1
99753,43493,7/8/1931,23,82.3,85,43.945,-87.3533,13,2
99754,43494,7/8/1931,24,82.3,85,43.945,-87.3533,13,2
99755,43495,7/8/1931,25,82.3,85,43.945,-87.3533,13,2
99756,43496,7/8/1931,26,82.3,85,43.945,-87.3533,13,2
99757,43497,7/8/1931,30,82.3,85,43.945,-87.3533,13,2
99817,43548,7/23/1931,23,82.3,85,43.945,-87.3533,15,2
99818,43549,7/23/1931,24,82.3,85,43.945,-87.3533,15,2
99819,43550,7/23/1931,25,82.3,85,43.945,-87.3533,15,2
99820,43551,7/23/1931,26,82.3,85,43.945,-87.3533,15,2
99821,43552,7/23/1931,30,82.3,85,43.945,-87.3533,15,2
99874,43593,8/3/1931,23,82.3,85,43.945,-87.3533,11,2
99875,43594,8/3/1931,24,82.3,85,43.945,-87.3533,11,2
99876,43595,8/3/1931,25,82.3,85,43.945,-87.3533,11,2
99877,43596,8/3/1931,26,82.3,85,43.945,-87.3533,11,2
99878,43597,8/3/1931,30,82.3,85,43.945,-87.3533,11,2
99812,43543,7/23/1931,23,76.8,80.5,44,-87.41,15,2
99873,43592,8/3/1931,30,76.8,80.5,44,-87.41,11,2
99813,43544,7/23/1931,24,76.8,80.5,44,-87.41,15,2
99814,43545,7/23/1931,25,76.8,80.5,44,-87.41,15,2
99815,43546,7/23/1931,26,76.8,80.5,44,-87.41,15,2
99816,43547,7/23/1931,30,76.8,80.5,44,-87.41,15,2
99869,43588,8/3/1931,23,76.8,80.5,44,-87.41,11,2
99870,43589,8/3/1931,24,76.8,80.5,44,-87.41,11,2
99871,43590,8/3/1931,25,76.8,80.5,44,-87.41,11,2
99872,43591,8/3/1931,26,76.8,80.5,44,-87.41,11,2
99748,43488,7/8/1931,23,51.2,64,44.0767,-87.48,13,2
99749,43489,7/8/1931,24,51.2,64,44.0767,-87.48,13,2
99750,43490,7/8/1931,25,51.2,64,44.0767,-87.48,13,2
99751,43491,7/8/1931,26,51.2,64,44.0767,-87.48,13,2
99752,43492,7/8/1931,30,51.2,64,44.0767,-87.48,13,2
100455,42822,7/3/1930,23,45.7,49.4,44.15,-87.425,10,1
100456,42823,7/3/1930,24,45.7,49.4,44.15,-87.425,10,1
100457,42824,7/3/1930,25,45.7,49.4,44.15,-87.425,10,1
100458,42825,7/3/1930,26,45.7,49.4,44.15,-87.425,10,1
100459,42826,7/3/1930,30,45.7,49.4,44.15,-87.425,10,1
100522,42877,7/21/1930,23,45.7,49.4,44.15,-87.425,18,1
100523,42878,7/21/1930,24,45.7,49.4,44.15,-87.425,18,1
100524,42879,7/21/1930,25,45.7,49.4,44.15,-87.425,18,1
100525,42880,7/21/1930,26,45.7,49.4,44.15,-87.425,18,1
100526,42881,7/21/1930,30,45.7,49.4,44.15,-87.425,18,1
100594,42937,7/30/1930,23,45.7,49.4,44.15,-87.425,9,1
100595,42938,7/30/1930,24,45.7,49.4,44.15,-87.425,9,1
100596,42939,7/30/1930,25,45.7,49.4,44.15,-87.425,9,1
100597,42940,7/30/1930,26,45.7,49.4,44.15,-87.425,9,1
100598,42941,7/30/1930,30,45.7,49.4,44.15,-87.425,9,1
100665,42997,8/12/1930,23,45.7,49.4,44.15,-87.425,13,1
100666,42998,8/12/1930,24,45.7,49.4,44.15,-87.425,13,1
100667,42999,8/12/1930,25,45.7,49.4,44.15,-87.425,13,1
100668,43000,8/12/1930,26,45.7,49.4,44.15,-87.425,13,1
100669,43001,8/12/1930,30,45.7,49.4,44.15,-87.425,13,1
100460,42827,7/3/1930,23,137.2,146.3,44.1722,-87.2583,10,1
100461,42828,7/3/1930,24,137.2,146.3,44.1722,-87.2583,10,1
100462,42829,7/3/1930,25,137.2,146.3,44.1722,-87.2583,10,1
100463,42830,7/3/1930,26,137.2,146.3,44.1722,-87.2583,10,1
100464,42831,7/3/1930,30,137.2,146.3,44.1722,-87.2583,10,1
100527,42882,7/21/1930,23,137.2,146.3,44.1722,-87.2583,18,1
100528,42883,7/21/1930,24,137.2,146.3,44.1722,-87.2583,18,1
100529,42884,7/21/1930,25,137.2,146.3,44.1722,-87.2583,18,1
100530,42885,7/21/1930,26,137.2,146.3,44.1722,-87.2583,18,1
100531,42886,7/21/1930,30,137.2,146.3,44.1722,-87.2583,18,1
100599,42942,7/30/1930,23,137.2,146.3,44.1722,-87.2583,9,1
100600,42943,7/30/1930,24,137.2,146.3,44.1722,-87.2583,9,1
100601,42944,7/30/1930,25,137.2,146.3,44.1722,-87.2583,9,1
100602,42945,7/30/1930,26,137.2,146.3,44.1722,-87.2583,9,1
100603,42946,7/30/1930,30,137.2,146.3,44.1722,-87.2583,9,1
100670,43002,8/12/1930,23,137.2,146.3,44.1722,-87.2583,13,1
100671,43003,8/12/1930,24,137.2,146.3,44.1722,-87.2583,13,1
100672,43004,8/12/1930,25,137.2,146.3,44.1722,-87.2583,13,1
100673,43005,8/12/1930,26,137.2,146.3,44.1722,-87.2583,13,1
100674,43006,8/12/1930,30,137.2,146.3,44.1722,-87.2583,13,1
99806,43538,7/21/1931,23,114.3,122.5,44.2417,-86.4667,14,1
99807,43539,7/21/1931,24,114.3,122.5,44.2417,-86.4667,14,1
99808,43540,7/21/1931,25,114.3,122.5,44.2417,-86.4667,14,1
99809,43541,7/21/1931,26,114.3,122.5,44.2417,-86.4667,14,1
99810,43542,7/21/1931,30,114.3,122.5,44.2417,-86.4667,14,1
99736,43478,7/6/1931,23,56.7,91.4,44.2433,-86.4267,12,2
99737,43479,7/6/1931,24,56.7,91.4,44.2433,-86.4267,12,2
99738,43480,7/6/1931,25,56.7,91.4,44.2433,-86.4267,12,2
99739,43481,7/6/1931,26,56.7,91.4,44.2433,-86.4267,12,2
99740,43482,7/6/1931,30,56.7,91.4,44.2433,-86.4267,12,2
99741,43483,7/7/1931,23,91.4,113.4,44.2433,-86.4267,13,2
99742,43484,7/7/1931,24,91.4,113.4,44.2433,-86.4267,13,2
99743,43485,7/7/1931,25,91.4,113.4,44.2433,-86.4267,13,2
99744,43486,7/7/1931,26,91.4,113.4,44.2433,-86.4267,13,2
99745,43487,7/7/1931,30,91.4,113.4,44.2433,-86.4267,13,2
99802,43534,7/21/1931,24,51.2,60.4,44.2567,-86.4117,14,1
99801,43533,7/21/1931,23,51.2,60.4,44.2567,-86.4117,14,1
99803,43535,7/21/1931,25,51.2,60.4,44.2567,-86.4117,14,1
99804,43536,7/21/1931,26,51.2,60.4,44.2567,-86.4117,14,1
99805,43537,7/21/1931,30,51.2,60.4,44.2567,-86.4117,14,1
100394,43933,10/15/1931,23,146.3,157.3,44.4183,-87.29,10,3
100395,43934,10/15/1931,24,146.3,157.3,44.4183,-87.29,10,3
100396,43935,10/15/1931,25,146.3,157.3,44.4183,-87.29,10,3
100397,43936,10/15/1931,26,146.3,157.3,44.4183,-87.29,10,3
100398,43937,10/15/1931,30,146.3,157.3,44.4183,-87.29,10,3
100197,43963,10/24/1931,23,162.8,177.4,44.4183,-87.29,9,3
100198,43964,10/24/1931,24,162.8,177.4,44.4183,-87.29,9,3
100199,43965,10/24/1931,25,162.8,177.4,44.4183,-87.29,9,3
100200,43966,10/24/1931,26,162.8,177.4,44.4183,-87.29,9,3
100201,43967,10/24/1931,30,162.8,177.4,44.4183,-87.29,9,3
99932,43643,8/12/1931,23,150,159.1,44.42,-87.28,12,2
100062,43750,8/28/1931,25,150,159.1,44.42,-87.28,8,2
100135,43812,9/10/1931,30,150,159.1,44.42,-87.28,13,2
99933,43644,8/12/1931,24,150,159.1,44.42,-87.28,12,2
99934,43645,8/12/1931,25,150,159.1,44.42,-87.28,12,2
99935,43646,8/12/1931,26,150,159.1,44.42,-87.28,12,2
99936,43647,8/12/1931,30,150,159.1,44.42,-87.28,12,2
99993,43693,8/20/1931,23,150,159.1,44.42,-87.28,8,2
99994,43694,8/20/1931,24,150,159.1,44.42,-87.28,8,2
99995,43695,8/20/1931,25,150,159.1,44.42,-87.28,8,2
99996,43696,8/20/1931,26,150,159.1,44.42,-87.28,8,2
99997,43697,8/20/1931,30,150,159.1,44.42,-87.28,8,2
100060,43748,8/28/1931,23,150,159.1,44.42,-87.28,8,2
100061,43749,8/28/1931,24,150,159.1,44.42,-87.28,8,2
100063,43751,8/28/1931,26,150,159.1,44.42,-87.28,8,2
100064,43752,8/28/1931,30,150,159.1,44.42,-87.28,8,2
100131,43808,9/10/1931,23,150,159.1,44.42,-87.28,13,2
100132,43809,9/10/1931,24,150,159.1,44.42,-87.28,13,2
100133,43810,9/10/1931,25,150,159.1,44.42,-87.28,13,2
100134,43811,9/10/1931,26,150,159.1,44.42,-87.28,13,2
100313,43863,9/21/1931,23,146.3,150,44.42,-87.28,11,2
100314,43864,9/21/1931,24,146.3,150,44.42,-87.28,11,2
100315,43865,9/21/1931,25,146.3,150,44.42,-87.28,11,2
100316,43866,9/21/1931,26,146.3,150,44.42,-87.28,11,2
100317,43867,9/21/1931,30,146.3,150,44.42,-87.28,11,2
100368,43913,10/5/1931,23,150,157.3,44.42,-87.28,14,2
100369,43914,10/5/1931,24,150,157.3,44.42,-87.28,14,2
100370,43915,10/5/1931,25,150,157.3,44.42,-87.28,14,2
100371,43916,10/5/1931,26,150,157.3,44.42,-87.28,14,2
100372,43917,10/5/1931,30,150,157.3,44.42,-87.28,14,2
100308,43858,9/21/1931,23,60.4,78.6,44.425,-87.2917,11,2
100309,43859,9/21/1931,24,60.4,78.6,44.425,-87.2917,11,2
100310,43860,9/21/1931,25,60.4,78.6,44.425,-87.2917,11,2
100311,43861,9/21/1931,26,60.4,78.6,44.425,-87.2917,11,2
100312,43862,9/21/1931,30,60.4,78.6,44.425,-87.2917,11,2
100233,43993,11/5/1931,23,129.8,137.2,44.43,-87.35,12,3
100234,43994,11/5/1931,24,129.8,137.2,44.43,-87.35,12,3
100235,43995,11/5/1931,25,129.8,137.2,44.43,-87.35,12,3
100236,43996,11/5/1931,26,129.8,137.2,44.43,-87.35,12,3
100237,43997,11/5/1931,30,129.8,137.2,44.43,-87.35,12,3
100276,44033,11/19/1931,23,91.4,104.2,44.4433,-87.3917,14,3
100277,44034,11/19/1931,24,91.4,104.2,44.4433,-87.3917,14,3
100278,44035,11/19/1931,25,91.4,104.2,44.4433,-87.3917,14,3
100279,44036,11/19/1931,26,91.4,104.2,44.4433,-87.3917,14,3
100280,44037,11/19/1931,30,91.4,104.2,44.4433,-87.3917,14,3
99927,43638,8/12/1931,23,60.4,78.6,44.445,-87.4133,12,2
99928,43639,8/12/1931,24,60.4,78.6,44.445,-87.4133,12,2
99929,43640,8/12/1931,25,60.4,78.6,44.445,-87.4133,12,2
99930,43641,8/12/1931,26,60.4,78.6,44.445,-87.4133,12,2
99931,43642,8/12/1931,30,60.4,78.6,44.445,-87.4133,12,2
99988,43688,8/20/1931,23,60.4,78.6,44.445,-87.4133,8,2
99989,43689,8/20/1931,24,60.4,78.6,44.445,-87.4133,8,2
99990,43690,8/20/1931,25,60.4,78.6,44.445,-87.4133,8,2
99991,43691,8/20/1931,26,60.4,78.6,44.445,-87.4133,8,2
99992,43692,8/20/1931,30,60.4,78.6,44.445,-87.4133,8,2
100055,43743,8/28/1931,23,60.4,78.6,44.445,-87.4133,8,2
100056,43744,8/28/1931,24,60.4,78.6,44.445,-87.4133,8,2
100057,43745,8/28/1931,25,60.4,78.6,44.445,-87.4133,8,2
100058,43746,8/28/1931,26,60.4,78.6,44.445,-87.4133,8,2
100059,43747,8/28/1931,30,60.4,78.6,44.445,-87.4133,8,2
100126,43803,9/10/1931,23,60.4,78.6,44.445,-87.4133,13,2
100127,43804,9/10/1931,24,60.4,78.6,44.445,-87.4133,13,2
100128,43805,9/10/1931,25,60.4,78.6,44.445,-87.4133,13,2
100129,43806,9/10/1931,26,60.4,78.6,44.445,-87.4133,13,2
100130,43807,9/10/1931,30,60.4,78.6,44.445,-87.4133,13,2
100363,43908,10/3/1931,23,60.4,78.6,44.445,-87.4133,12,2
100364,43909,10/3/1931,24,60.4,78.6,44.445,-87.4133,12,2
100365,43910,10/3/1931,25,60.4,78.6,44.445,-87.4133,12,2
100366,43911,10/3/1931,26,60.4,78.6,44.445,-87.4133,12,2
100367,43912,10/3/1931,30,60.4,78.6,44.445,-87.4133,12,2
99678,43426,6/27/1930,26,86,155.4,44.55,-86.3667,9,1
100482,42847,7/8/1930,23,86,155.4,44.55,-86.3667,11,1
100483,42848,7/8/1930,24,86,155.4,44.55,-86.3667,11,1
100484,42849,7/8/1930,25,86,155.4,44.55,-86.3667,11,1
100485,42850,7/8/1930,26,86,155.4,44.55,-86.3667,11,1
100486,42851,7/8/1930,30,86,155.4,44.55,-86.3667,11,1
100539,42892,7/22/1930,23,73.2,142.6,44.55,-86.3667,14,1
100540,42893,7/22/1930,24,73.2,142.6,44.55,-86.3667,14,1
100541,42894,7/22/1930,25,73.2,142.6,44.55,-86.3667,14,1
100542,42895,7/22/1930,26,73.2,142.6,44.55,-86.3667,14,1
100543,42896,7/22/1930,30,73.2,142.6,44.55,-86.3667,14,1
100611,42952,8/1/1930,23,80.5,142.6,44.55,-86.3667,10,1
100612,42953,8/1/1930,24,80.5,142.6,44.55,-86.3667,10,1
100613,42954,8/1/1930,25,80.5,142.6,44.55,-86.3667,10,1
100614,42955,8/1/1930,26,80.5,142.6,44.55,-86.3667,10,1
100615,42956,8/1/1930,30,80.5,142.6,44.55,-86.3667,10,1
99675,43423,6/27/1930,23,86,155.4,44.55,-86.3667,9,1
99676,43424,6/27/1930,24,86,155.4,44.55,-86.3667,9,1
99677,43425,6/27/1930,25,86,155.4,44.55,-86.3667,9,1
99679,43427,6/27/1930,30,86,155.4,44.55,-86.3667,9,1
100298,43850,9/19/1931,25,80.5,122.5,44.5617,-86.325,10,1
100179,43848,9/19/1931,23,80.5,122.5,44.5617,-86.325,10,1
100297,43849,9/19/1931,24,80.5,122.5,44.5617,-86.325,10,1
100299,43851,9/19/1931,26,80.5,122.5,44.5617,-86.325,10,1
100300,43852,9/19/1931,30,80.5,122.5,44.5617,-86.325,10,1
100301,43853,9/19/1931,23,122.5,164.6,44.5617,-86.325,10,1
100302,43854,9/19/1931,24,122.5,164.6,44.5617,-86.325,10,1
100303,43855,9/19/1931,25,122.5,164.6,44.5617,-86.325,10,1
100304,43856,9/19/1931,26,122.5,164.6,44.5617,-86.325,10,1
100305,43857,9/19/1931,30,122.5,164.6,44.5617,-86.325,10,1
100353,43898,10/2/1931,23,80.5,122.5,44.5617,-86.325,13,1
100354,43899,10/2/1931,24,80.5,122.5,44.5617,-86.325,13,1
100355,43900,10/2/1931,25,80.5,122.5,44.5617,-86.325,13,1
100356,43901,10/2/1931,26,80.5,122.5,44.5617,-86.325,13,1
100357,43902,10/2/1931,30,80.5,122.5,44.5617,-86.325,13,1
100358,43903,10/2/1931,23,122.5,164.6,44.5617,-86.325,13,1
100359,43904,10/2/1931,24,122.5,164.6,44.5617,-86.325,13,1
100360,43905,10/2/1931,25,122.5,164.6,44.5617,-86.325,13,1
100361,43906,10/2/1931,26,122.5,164.6,44.5617,-86.325,13,1
100362,43907,10/2/1931,30,122.5,164.6,44.5617,-86.325,13,1
100435,42807,6/27/1930,23,54.9,67.7,44.5639,-86.3361,9,1
100436,42808,6/27/1930,24,54.9,67.7,44.5639,-86.3361,9,1
100437,42809,6/27/1930,25,54.9,67.7,44.5639,-86.3361,9,1
100438,42810,6/27/1930,26,54.9,67.7,44.5639,-86.3361,9,1
100439,42811,6/27/1930,30,54.9,67.7,44.5639,-86.3361,9,1
100477,42842,7/8/1930,23,54.9,64,44.5639,-86.3361,11,1
100478,42843,7/8/1930,24,54.9,64,44.5639,-86.3361,11,1
100479,42844,7/8/1930,25,54.9,64,44.5639,-86.3361,11,1
100480,42845,7/8/1930,26,54.9,64,44.5639,-86.3361,11,1
100481,42846,7/8/1930,30,54.9,64,44.5639,-86.3361,11,1
100534,42887,7/22/1930,23,54.9,64,44.5639,-86.3361,14,1
100535,42888,7/22/1930,24,54.9,64,44.5639,-86.3361,14,1
100536,42889,7/22/1930,25,54.9,64,44.5639,-86.3361,14,1
