"scenario","year","1","2","3","4","5","6","7","8","9","10","11","12"
"SummerFall_Even",2007,82.92519,69.736786,69.01889,76.16572,79.63909,82.47351,86.81739,90.78341,90.53349,90.53559,90.4415,88.09914
"SummerFall_Even",2008,68.995026,64.122314,70.76235,78.27277,82.73546,84.0333,87.780464,91.51921,92.73333,93.89918,93.742096,91.48165
"SummerFall_Even",2009,89.08653,69.75265,62.31658,68.530655,75.9257,78.943726,83.590805,88.29995,91.55491,91.302536,92.194855,91.126236
"SummerFall_Even",2010,68.0003,59.249043,64.41338,63.187054,65.956245,70.88766,81.53436,86.67569,87.48706,84.05404,83.23261,58.32757
"SummerFall_Even",2011,60.361958,60.06077,52.83066,55.991096,57.548832,56.133812,65.134476,74.08467,77.14846,76.81337,82.94584,87.71504
"SummerFall_Even",2012,84.11345,81.900505,63.287304,62.162525,71.485565,81.07324,82.583046,86.51286,89.725655,91.78339,89.82616,58.382236
"SummerFall_Even",2013,65.63234,67.97695,74.6325,79.14286,80.07613,82.26423,85.96437,90.36864,92.124374,92.15975,92.08576,90.09831
"SummerFall_Even",2014,88.54126,83.20587,73.80247,77.38537,86.19048,90.32578,93.10611,93.42077,93.004036,93.975136,93.61919,66.08157
"SummerFall_Hist",1995,54.1232,55.204853,51.74297,54.43373,53.80417,56.45983,64.69285,74.880775,78.53383,79.94605,85.660446,68.738815
"SummerFall_Hist",1996,58.372093,52.499832,54.22059,58.744442,56.769604,65.65503,77.50673,82.2892,80.01517,79.97194,77.69624,54.381737
"SummerFall_Hist",1997,49.138718,54.408443,62.33264,71.06237,77.313194,71.63303,76.32716,81.83825,79.96787,79.979416,82.34755,80.90438
"SummerFall_Hist",1998,55.095215,49.899754,53.09084,55.96146,54.283695,54.01476,61.680946,69.24585,70.054634,71.80957,65.77689,62.198452
"SummerFall_Hist",1999,59.939716,53.05023,54.58321,62.84181,64.55308,67.60954,77.26545,82.19258,79.94822,79.91163,83.91424,87.458984
"SummerFall_Hist",2000,68.55621,53.20588,53.572495,63.465736,69.06334,69.51293,79.8496,83.41586,79.99147,80.08022,85.96708,88.0611
"SummerFall_Hist",2001,81.86529,66.68955,64.27491,73.13904,79.40322,82.250374,86.86393,91.28056,92.32457,92.43964,89.754074,65.88991
"SummerFall_Hist",2002,57.850388,64.69573,66.56109,74.771416,79.87847,82.104904,85.63729,89.61776,91.59411,92.19542,90.9391,63.202988
"SummerFall_Hist",2003,55.643753,62.27465,64.90294,60.667274,60.02959,66.51391,79.33904,83.1504,80.01809,80.03418,84.75044,70.55956
"SummerFall_Hist",2004,61.901134,54.198788,56.793488,69.084076,79.296745,83.05097,82.97339,87.43256,89.51919,88.59496,88.96514,78.64505
"SummerFall_Hist",2005,60.323997,61.86362,57.77417,63.369595,56.842995,63.00128,78.64068,86.12252,85.91416,87.29353,89.76652,56.959988
"SummerFall_Hist",2006,52.408432,55.101173,52.73958,52.18391,54.53403,62.854855,74.29998,81.428276,79.89894,80.02851,82.04495,78.209045
"SummerFall_Hist",2007,79.61003,67.37356,67.42154,75.48917,79.685394,82.46809,86.80646,91.011154,91.070206,91.8002,91.89414,89.5241
"SummerFall_Hist",2008,69.376,64.19089,70.76212,78.27201,82.73546,84.03329,87.780464,91.61285,92.817986,93.705696,93.50329,91.6775
"SummerFall_Hist",2009,88.41255,69.09008,62.28099,68.525856,75.921295,78.94134,83.59057,88.29923,91.55466,91.27675,92.17466,91.11337
"SummerFall_Hist",2010,68.09058,59.260933,64.41119,63.19079,65.952675,70.8907,81.53579,86.67926,87.47892,83.70725,82.94156,58.24638
"SummerFall_Hist",2011,60.341595,60.06352,52.8286,55.97482,57.673927,56.105423,65.122604,74.392426,77.180214,76.72874,82.93448,87.71016
"SummerFall_Hist",2012,84.09752,81.8966,63.28945,62.1552,71.4816,81.07321,82.57902,86.50949,89.72292,91.7816,89.8119,58.376263
"SummerFall_Hist",2013,65.62937,67.95671,74.612564,79.139435,80.07731,82.26424,85.9644,90.368805,92.12512,92.16036,92.086075,90.09681
"SummerFall_Hist",2014,88.53905,83.195984,73.793846,77.38149,86.18864,90.32535,93.10564,93.42075,93.46664,94.07177,93.066536,65.878845
