"scenario","year","1","2","3","4","5","6","7","8","9","10","11","12"
"SummerFall_Even",2007,79.74586,68.94776,68.8893,75.909775,79.2932,82.34839,86.33502,90.24396,91.26759,92.19464,92.167465,89.07166
"SummerFall_Even",2008,69.13571,64.401985,69.13759,76.46208,82.210205,83.99163,87.64878,91.076454,92.363716,93.976776,92.687256,91.99843
"SummerFall_Even",2009,86.30821,67.32384,62.566628,74.77237,80.63571,80.25225,85.21253,90.42489,92.45478,91.97878,93.55923,90.59684
"SummerFall_Even",2010,65.92308,59.04145,64.40414,63.43697,66.71632,75.26095,83.04351,85.41483,87.229805,86.9203,85.94843,56.74081
"SummerFall_Even",2011,59.30005,59.09007,52.48476,56.38827,59.294548,60.848843,70.78653,77.168106,79.80335,80.02828,84.21055,88.83045
"SummerFall_Even",2012,83.81164,77.8312,66.78689,65.35723,73.22306,81.08646,84.574554,88.29977,91.44657,92.8737,91.53612,58.168465
"SummerFall_Even",2013,64.531784,67.835014,76.01588,79.40127,79.58586,82.14482,85.88813,90.29794,92.03121,92.090385,93.01462,91.94466
"SummerFall_Even",2014,86.04722,80.4481,73.66106,78.60035,87.011856,90.48928,93.27621,93.43191,93.00402,93.884,92.59752,64.27843
"SummerFall_Hist",1995,53.628788,55.27164,51.50867,54.70973,54.109505,62.0683,74.58889,81.685165,79.80758,80.044266,85.73789,66.17397
"SummerFall_Hist",1996,58.02652,52.333744,53.91071,59.430515,58.24172,65.888084,77.425316,82.30212,80.00497,79.97194,83.07053,54.119804
"SummerFall_Hist",1997,48.82918,54.357067,63.89035,71.90413,78.36216,72.46192,76.50308,81.86327,79.97812,79.979904,82.115974,75.62365
"SummerFall_Hist",1998,54.6901,49.229004,52.933315,55.779343,54.4101,56.041878,68.81203,77.88021,74.55202,74.33982,65.90668,60.534565
"SummerFall_Hist",1999,58.168346,52.544365,54.116936,62.71291,71.83857,70.96505,77.33832,82.2465,79.989296,79.91173,84.56801,87.41084
"SummerFall_Hist",2000,71.7336,53.07362,53.349678,64.56706,74.86434,71.9893,80.05003,83.486824,80.01557,80.08022,85.96708,87.2661
"SummerFall_Hist",2001,81.471664,66.82904,65.00438,73.03519,79.22542,82.30369,86.86048,90.70055,92.208755,91.05425,89.39543,65.77939
"SummerFall_Hist",2002,57.385025,65.2005,67.189644,74.89804,79.939674,82.32592,85.762856,89.69536,91.659805,92.23567,91.18298,62.365414
"SummerFall_Hist",2003,55.3236,62.922962,65.43269,60.97022,60.815273,66.612015,79.36538,83.15165,80.01331,80.03433,85.3072,70.516754
"SummerFall_Hist",2004,60.791508,53.641552,56.343067,67.27467,78.760735,82.894356,83.00098,87.22041,90.0314,88.98021,89.422005,77.8185
"SummerFall_Hist",2005,59.776573,61.756317,57.85095,63.562656,56.69214,64.596275,79.763664,86.57593,87.602394,89.56141,91.24752,56.639927
"SummerFall_Hist",2006,52.47989,54.797764,52.479362,52.232674,56.21807,65.46518,76.86839,82.19432,80.09406,79.99269,84.46019,75.754105
"SummerFall_Hist",2007,79.76171,68.964264,68.89263,75.91114,79.29262,82.348015,86.33645,90.36544,91.30808,92.17441,92.40661,89.19056
"SummerFall_Hist",2008,69.141464,64.40356,69.137856,76.4631,82.210754,83.991684,87.64893,91.16791,92.44695,94.00021,92.747536,92.02585
"SummerFall_Hist",2009,86.24887,67.39826,62.621777,74.79419,80.72984,80.30745,85.22566,90.44494,92.458305,91.94593,93.53307,90.59918
"SummerFall_Hist",2010,65.91331,59.0413,64.405205,63.438225,66.70918,75.457405,83.128334,85.25274,86.8661,86.026695,85.70959,56.90837
"SummerFall_Hist",2011,59.3344,59.102116,52.486824,56.391735,59.339306,60.85813,72.867096,81.532425,79.79739,80.076584,84.93212,88.83836
"SummerFall_Hist",2012,81.85581,76.42235,66.81403,65.31407,73.18735,81.0855,82.88542,86.85303,90.8309,92.66909,91.55863,58.702564
"SummerFall_Hist",2013,64.64641,67.72678,75.94757,79.394936,79.5899,82.14693,85.889,90.29875,92.14499,92.18257,92.90035,92.1699
"SummerFall_Hist",2014,84.11648,78.90943,73.48311,78.56309,87.01167,90.484116,93.27199,93.43173,93.004036,93.62902,93.221924,64.61183
